,Company,Review Date,Cocoa Percent,Company Location,Rating,Broad Origin,Cocoa category
1576,Starchild,2015,0.7,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass
1577,Starchild,2015,0.7,U.S.A.,3.0,Guatemala,Medium Cocoa Mass
1578,Starchild,2015,0.7,U.S.A.,3.0,Nicaragua,Medium Cocoa Mass
1579,Starchild,2015,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1580,Stella (aka Bernrain),2012,0.68,Switzerland,2.75,Brazil,Low Cocoa Mass
1581,Stella (aka Bernrain),2011,0.72,Switzerland,3.25,India,Medium Cocoa Mass
1582,Stone Grindz,2014,0.84,U.S.A.,3.5,Ecuador,High Cocoa Mass
1583,Stone Grindz,2014,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1584,StRita Supreme,2012,0.65,U.S.A.,2.5,Philippines,Low Cocoa Mass
1585,StRita Supreme,2012,0.7,U.S.A.,2.5,Philippines,Medium Cocoa Mass
1586,StRita Supreme,2012,0.75,U.S.A.,2.75,Philippines,Medium Cocoa Mass
1587,Sublime Origins,2013,0.67,U.S.A.,2.75,Madagascar,Low Cocoa Mass
1588,Sublime Origins,2013,0.78,U.S.A.,3.25,Belize,Medium Cocoa Mass
1589,Summerbird,2016,0.61,Denmark,2.5,Peru,Low Cocoa Mass
1590,Summerbird,2016,0.71,Denmark,3.0,Peru,Medium Cocoa Mass
1591,Suruca Chocolate,2016,0.7,Venezuela,2.75,Venezuela,Medium Cocoa Mass
1592,Suruca Chocolate,2016,0.6,Venezuela,3.0,Venezuela,Low Cocoa Mass
1593,Svenska Kakaobolaget,2015,0.7,Sweden,2.75,Sri Lanka,Medium Cocoa Mass
1594,Szanto Tibor,2015,0.7,Hungary,3.25,Ecuador,Medium Cocoa Mass
1595,Szanto Tibor,2015,0.88,Hungary,3.25,Cuba,High Cocoa Mass
1596,Szanto Tibor,2015,0.7,Hungary,3.25,Madagascar,Medium Cocoa Mass
1597,Szanto Tibor,2015,0.7,Hungary,3.75,Ecuador,Medium Cocoa Mass
1598,Szanto Tibor,2015,0.7,Hungary,3.25,Vietnam,Medium Cocoa Mass
1599,Szanto Tibor,2015,0.7,Hungary,3.5,Brazil,Medium Cocoa Mass
1600,Szanto Tibor,2014,0.7,Hungary,3.5,Venezuela,Medium Cocoa Mass
1601,Szanto Tibor,2014,0.7,Hungary,3.75,Cuba,Medium Cocoa Mass
1602,Szanto Tibor,2013,0.7,Hungary,3.5,Madagascar,Medium Cocoa Mass
1603,Szanto Tibor,2013,0.7,Hungary,3.5,Madagascar,Medium Cocoa Mass
1604,Szanto Tibor,2013,0.7,Hungary,3.25,Nicaragua,Medium Cocoa Mass
1605,Szanto Tibor,2012,0.7,Hungary,3.25,Dominican Republic,Medium Cocoa Mass
1606,Szanto Tibor,2012,0.7,Hungary,3.25,Madagascar,Medium Cocoa Mass
1607,Szanto Tibor,2012,0.7,Hungary,3.75,Peru,Medium Cocoa Mass
1608,Szanto Tibor,2011,0.7,Hungary,3.0,Venezuela,Medium Cocoa Mass
1609,Tabal,2013,0.7,U.S.A.,2.75,Costa Rica,Medium Cocoa Mass
1610,Tabal,2013,0.7,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass
1611,Tabal,2013,0.7,U.S.A.,2.5,Mexico,Medium Cocoa Mass
1612,Tabal,2013,0.7,U.S.A.,3.0,Peru,Medium Cocoa Mass
1613,Tablette (aka Vanillabeans),2015,0.7,Japan,3.0,Colombia,Medium Cocoa Mass
1614,Tablette (aka Vanillabeans),2015,0.62,Japan,3.25,Papua New Guinea,Low Cocoa Mass
1615,Tablette (aka Vanillabeans),2015,0.6,Japan,3.25,Vietnam,Low Cocoa Mass
1616,Tablette (aka Vanillabeans),2015,0.77,Japan,2.75,Trinidad,Medium Cocoa Mass
1617,Tan Ban Skrati,2016,0.7,Suriname,3.25,Suriname,Medium Cocoa Mass
1618,Taza,2014,0.68,U.S.A.,3.0,Belize,Low Cocoa Mass
1619,Taza,2011,0.87,U.S.A.,3.25,Bolivia,High Cocoa Mass
1620,Taza,2009,0.75,U.S.A.,2.75,Mexico,Medium Cocoa Mass
1621,Taza,2007,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1622,TCHO,2016,0.62,U.S.A.,2.0,West Africa,Low Cocoa Mass
1623,TCHO,2012,0.99,U.S.A.,3.25,"Peru, Ecuador",High Cocoa Mass
1624,TCHO,2009,0.6,U.S.A.,2.75, ,Low Cocoa Mass
1625,TCHO,2009,0.68,U.S.A.,3.0, ,Low Cocoa Mass
1626,TCHO,2008,0.7,U.S.A.,2.5,Ghana,Medium Cocoa Mass
1627,TCHO,2008,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass
1628,TCHO,2008,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass
1629,TCHO,2008,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass
1630,Tejas,2012,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass
1631,Tejas,2012,0.7,U.S.A.,3.0,"Ecuador, Mad., PNG",Medium Cocoa Mass
1632,Tejas,2012,0.7,U.S.A.,3.0,Papua New Guinea,Medium Cocoa Mass
1633,Tejas,2012,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1634,Tejas,2012,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1635,Tejas,2012,0.7,U.S.A.,2.0,Peru,Medium Cocoa Mass
1636,Tejas,2012,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1637,Tejas,2012,0.7,U.S.A.,2.75,Bolivia,Medium Cocoa Mass
1638,Tejas,2012,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1639,Tejas,2012,0.7,U.S.A.,3.25,Mexico,Medium Cocoa Mass
1640,Tejas,2012,0.7,U.S.A.,2.75,Brazil,Medium Cocoa Mass
1641,Tejas,2012,0.8,U.S.A.,3.0,Venezuela,High Cocoa Mass
1642,Tejas,2012,0.67,U.S.A.,3.25,Bolivia,Low Cocoa Mass
1643,Tejas,2012,0.7,U.S.A.,3.5,Brazil,Medium Cocoa Mass
1644,Terroir,2015,0.7,U.S.A.,2.75,Peru,Medium Cocoa Mass
1645,Terroir,2015,0.7,U.S.A.,3.75,Belize,Medium Cocoa Mass
1646,Terroir,2015,0.7,U.S.A.,3.75,Madagascar,Medium Cocoa Mass
1647,Terroir,2015,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1648,Terroir,2015,0.7,U.S.A.,3.5,Domincan Republic,Medium Cocoa Mass
1649,Terroir,2015,0.7,U.S.A.,3.75,Guatemala,Medium Cocoa Mass
1650,Terroir,2014,0.77,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1651,Terroir,2014,0.67,U.S.A.,3.75,Madagascar,Low Cocoa Mass
1652,Terroir,2014,0.73,U.S.A.,3.75,Uganda,Medium Cocoa Mass
1653,The Barn,2015,0.7,Sweden,3.0,Peru,Medium Cocoa Mass
1654,Theo,2012,0.65,U.S.A.,3.25,Congo,Low Cocoa Mass
1655,Theo,2007,0.65,U.S.A.,3.5,Madagascar,Low Cocoa Mass
1656,Theo,2007,0.75,U.S.A.,2.5,Ivory Coast,Medium Cocoa Mass
1657,Theo,2007,0.84,U.S.A.,3.0,Ghana,High Cocoa Mass
1658,Theo,2007,0.91,U.S.A.,2.0,Venezuela,High Cocoa Mass
1659,Theo,2007,0.75,U.S.A.,3.0,"Ghana, Panama, Ecuador",Medium Cocoa Mass
1660,Theobroma,2015,0.7,Japan,3.25,Peru,Medium Cocoa Mass
1661,Timo A. Meyer,2016,0.72,Germany,3.75,Belize,Medium Cocoa Mass
1662,To'ak (Ecuatoriana),2014,0.81,Ecuador,3.25,Ecuador,High Cocoa Mass
1663,Tobago Estate (Pralus),2012,0.7,France,4.0,Tobago,Medium Cocoa Mass
1664,Tocoti,2012,0.77,U.S.A.,3.0,Bolivia,Medium Cocoa Mass
1665,Tocoti,2011,0.72,U.S.A.,2.75,Venezuela,Medium Cocoa Mass
1666,Tocoti,2011,0.74,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1667,Treehouse,2014,0.72,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1668,Tsara (Cinagra),2011,0.72,Madagascar,3.5,Madagascar,Medium Cocoa Mass
1669,twenty-four blackbirds,2015,0.75,U.S.A.,2.75,Domincan Republic,Medium Cocoa Mass
1670,twenty-four blackbirds,2015,0.75,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1671,twenty-four blackbirds,2014,0.75,U.S.A.,3.5,Madagascar,Medium Cocoa Mass
1672,twenty-four blackbirds,2013,0.68,U.S.A.,3.25,Dominican Republic,Low Cocoa Mass
1673,twenty-four blackbirds,2013,0.75,U.S.A.,2.5,Bolivia,Medium Cocoa Mass
1674,twenty-four blackbirds,2011,0.73,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass
1675,Two Ravens,2016,0.6,U.S.A.,3.0,Peru,Low Cocoa Mass
1676,Un Dimanche A Paris,2011,0.63,France,3.75,Dominican Republic,Low Cocoa Mass
1677,Undone,2014,0.74,U.S.A.,2.75,Nicaragua,Medium Cocoa Mass
1678,Undone,2014,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass
1679,Upchurch,2016,0.72,U.S.A.,3.0,Madagascar,Medium Cocoa Mass
1680,Upchurch,2016,0.72,U.S.A.,3.25,Tanzania,Medium Cocoa Mass
1681,Urzi,2014,0.65,Italy,3.25,Venezuela,Low Cocoa Mass
1682,Valrhona,2015,0.63,France,4.0,Peru,Low Cocoa Mass
1683,Valrhona,2013,0.7,France,3.5, ,Medium Cocoa Mass
1684,Valrhona,2013,0.64,France,3.5,Dominican Republic,Low Cocoa Mass
1685,Valrhona,2012,0.69,France,4.0,Venezuela,Low Cocoa Mass
1686,Valrhona,2011,0.56,France,3.25, ,Low Cocoa Mass
1687,Valrhona,2011,0.64,France,4.0,Venezuela,Low Cocoa Mass
1688,Valrhona,2009,0.64,France,3.75,Dominican Republic,Low Cocoa Mass
1689,Valrhona,2009,0.66,France,3.75,Ecuador,Low Cocoa Mass
1690,Valrhona,2009,0.68,France,3.5,Ghana,Low Cocoa Mass
1691,Valrhona,2007,0.72,France,3.0,"Venezuela, Carribean",Medium Cocoa Mass
1692,Valrhona,2007,0.65,France,3.75,Venezuela,Low Cocoa Mass
1693,Valrhona,2007,0.64,France,4.0,Madagascar,Low Cocoa Mass
1694,Valrhona,2007,0.85,France,1.5, ,High Cocoa Mass
1695,Valrhona,2007,0.85,France,2.5,West Africa,High Cocoa Mass
1696,Valrhona,2007,0.71,France,2.75,West Africa,Medium Cocoa Mass
1697,Valrhona,2007,0.64,France,3.25,Venezuela,Low Cocoa Mass
1698,Valrhona,2006,0.66,France,3.0,Carribean,Low Cocoa Mass
1699,Valrhona,2006,0.7,France,4.0,South America,Medium Cocoa Mass
1700,Valrhona,2006,0.64,France,2.5,Trinidad,Low Cocoa Mass
1701,Valrhona,2006,0.64,France,3.0,Venezuela,Low Cocoa Mass
1702,Valrhona,2006,0.64,France,3.5,Madagascar,Low Cocoa Mass
1703,Vanleer (Barry Callebaut),2012,0.72,U.S.A.,2.5,Ghana,Medium Cocoa Mass
1704,Vanleer (Barry Callebaut),2012,0.65,U.S.A.,2.75,Ghana,Low Cocoa Mass
1705,Vao Vao (Chocolaterie Robert),2009,0.72,Madagascar,2.75,Madagascar,Medium Cocoa Mass
1706,Vao Vao (Chocolaterie Robert),2009,0.76,Madagascar,2.75,Madagascar,Medium Cocoa Mass
1707,Vao Vao (Chocolaterie Robert),2009,0.8,Madagascar,2.75,Madagascar,High Cocoa Mass
1708,Vao Vao (Chocolaterie Robert),2009,0.7,Madagascar,3.0,Madagascar,Medium Cocoa Mass
1709,Vao Vao (Chocolaterie Robert),2009,0.68,Madagascar,3.0,Madagascar,Low Cocoa Mass
1710,Vao Vao (Chocolaterie Robert),2009,0.64,Madagascar,3.25,Madagascar,Low Cocoa Mass
1711,Vicuna,2015,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass
1712,Vicuna,2015,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass
1713,Videri,2014,0.9,U.S.A.,3.25,Dominican Republic,High Cocoa Mass
1714,Videri,2014,0.75,U.S.A.,3.5,Trinidad,Medium Cocoa Mass
1715,Videri,2014,0.75,U.S.A.,3.5,Ecuador,Medium Cocoa Mass
1716,Videri,2013,0.9,U.S.A.,3.75,Central and S. America,High Cocoa Mass
1717,Videri,2012,0.7,U.S.A.,3.25,Central and S. America,Medium Cocoa Mass
1718,Vietcacao (A. Morin),2012,0.7,France,3.5,Vietnam,Medium Cocoa Mass
1719,Vintage Plantations,2014,0.75,U.S.A.,3.0,Peru,Medium Cocoa Mass
1720,Vintage Plantations (Tulicorp),2007,1.0,U.S.A.,2.0,Ecuador,High Cocoa Mass
1721,Vintage Plantations (Tulicorp),2007,0.9,U.S.A.,2.0,Ecuador,High Cocoa Mass
1722,Vintage Plantations (Tulicorp),2007,0.75,U.S.A.,3.0,Ecuador,Medium Cocoa Mass
1723,Vintage Plantations (Tulicorp),2007,0.65,U.S.A.,3.0,Ecuador,Low Cocoa Mass
1724,Violet Sky,2015,0.77,U.S.A.,2.75,Madagascar,Medium Cocoa Mass
1725,Violet Sky,2015,0.77,U.S.A.,3.0,Belize,Medium Cocoa Mass
1726,Violet Sky,2015,0.77,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1727,Violet Sky,2015,0.77,U.S.A.,3.25,Peru,Medium Cocoa Mass
1728,Violet Sky,2015,0.77,U.S.A.,2.75,Guatemala,Medium Cocoa Mass
1729,Vivra,2016,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass
1730,Vivra,2016,0.7,U.S.A.,2.5,Venezuela,Medium Cocoa Mass
1731,Vivra,2016,0.7,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass
1732,Wellington Chocolate Factory,2016,0.7,New Zealand,3.5,Dominican Republic,Medium Cocoa Mass
1733,Wellington Chocolate Factory,2016,0.7,New Zealand,3.5,Peru,Medium Cocoa Mass
1734,Whittakers,2011,0.72,New Zealand,2.5,Ghana,Medium Cocoa Mass
1735,Wilkie's Organic,2013,0.75,Ireland,2.5,Peru,Medium Cocoa Mass
1736,Wilkie's Organic,2013,0.89,Ireland,2.75,Peru,High Cocoa Mass
1737,Wilkie's Organic,2013,0.75,Ireland,3.25,Peru,Medium Cocoa Mass
1738,Wilkie's Organic,2013,0.75,Ireland,2.75,Peru,Medium Cocoa Mass
1739,Willie's Cacao,2016,0.7,U.K.,4.0,Colombia,Medium Cocoa Mass
1740,Willie's Cacao,2014,0.88,U.K.,3.0,Colombia,High Cocoa Mass
1741,Willie's Cacao,2013,1.0,U.K.,2.25,Indonesia,High Cocoa Mass
1742,Willie's Cacao,2010,0.71,U.K.,3.0,Madagascar,Medium Cocoa Mass
1743,Willie's Cacao,2010,0.72,U.K.,3.5,Venezuela,Medium Cocoa Mass
1744,Willie's Cacao,2010,0.69,U.K.,3.75,Indonesia,Low Cocoa Mass
1745,Willie's Cacao,2009,0.7,U.K.,3.0,Peru,Medium Cocoa Mass
1746,Willie's Cacao,2009,0.72,U.K.,3.25,Venezuela,Medium Cocoa Mass
1747,Wm,2016,0.74,U.S.A.,3.0,Venezuela,Medium Cocoa Mass
1748,Wm,2016,0.76,U.S.A.,3.5,Bolivia,Medium Cocoa Mass
1749,Wm,2016,0.75,U.S.A.,3.75,Ghana,Medium Cocoa Mass
1750,Woodblock,2014,0.7,U.S.A.,3.0,Peru,Medium Cocoa Mass
1751,Woodblock,2013,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass
1752,Woodblock,2013,0.7,U.S.A.,3.5,Trinidad,Medium Cocoa Mass
1753,Woodblock,2012,0.7,U.S.A.,2.5,Ecuador,Medium Cocoa Mass
1754,Woodblock,2012,0.7,U.S.A.,3.0,Costa Rica,Medium Cocoa Mass
1755,Woodblock,2012,0.7,U.S.A.,3.25,Madagascar,Medium Cocoa Mass
1756,Woodblock,2011,0.7,U.S.A.,4.0,Venezuela,Medium Cocoa Mass
1757,Woodblock,2011,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass
1758,Xocolat,2013,0.66,Domincan Republic,3.0,Dominican Republic,Low Cocoa Mass
1759,Xocolla,2017,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass
1760,Xocolla,2017,0.7,U.S.A.,2.5,Dominican Republic,Medium Cocoa Mass
1761,Zak's,2015,0.7,U.S.A.,3.0,Papua New Guinea,Medium Cocoa Mass
1762,Zak's,2015,0.7,U.S.A.,3.25,Domincan Republic,Medium Cocoa Mass
1763,Zak's,2015,0.7,U.S.A.,3.25,Madagascar,Medium Cocoa Mass
1764,Zak's,2015,0.7,U.S.A.,3.25,Peru,Medium Cocoa Mass
1765,Zak's,2015,0.7,U.S.A.,3.5,Belize,Medium Cocoa Mass
1766,Zak's,2015,0.6,U.S.A.,3.0, ,Low Cocoa Mass
1767,Zart Pralinen,2016,0.7,Austria,3.5,Madagascar,Medium Cocoa Mass
1768,Zart Pralinen,2016,0.7,Austria,2.75,Ecuador,Medium Cocoa Mass
1769,Zart Pralinen,2016,0.85,Austria,2.75,Trinidad,High Cocoa Mass
1770,Zart Pralinen,2016,0.85,Austria,3.0,Tanzania,High Cocoa Mass
1771,Zart Pralinen,2016,0.7,Austria,3.5,Tanzania,Medium Cocoa Mass
1772,Zart Pralinen,2016,0.78,Austria,3.5,Trinidad,Medium Cocoa Mass
1773,Zokoko,2016,0.78,Australia,3.75,Solomon Islands,Medium Cocoa Mass
1774,Zokoko,2016,0.65,Australia,3.25, ,Low Cocoa Mass
1775,Zokoko,2011,0.68,Australia,3.5,Bolivia,Low Cocoa Mass
1776,Zokoko,2011,0.66,Australia,3.5,Papua New Guinea,Low Cocoa Mass
1777,Zokoko,2011,0.72,Australia,3.75,Bolivia,Medium Cocoa Mass
1778,Zotter,2014,0.8,Austria,2.75, ,High Cocoa Mass
1779,Zotter,2012,0.72,Austria,3.5,Panama,Medium Cocoa Mass
1780,Zotter,2012,0.65,Austria,3.5, ,Low Cocoa Mass
1781,Zotter,2012,0.7,Austria,3.0,Peru,Medium Cocoa Mass
1782,Zotter,2012,0.7,Austria,3.5,Peru,Medium Cocoa Mass
1783,Zotter,2012,0.62,Austria,3.75,Dominican Republic,Low Cocoa Mass
1784,Zotter,2012,0.75,Austria,3.0,Ecuador,Medium Cocoa Mass
1785,Zotter,2012,0.75,Austria,3.0,Papua New Guinea,Medium Cocoa Mass
1786,Zotter,2012,0.9,Austria,3.25,Bolivia,High Cocoa Mass
1787,Zotter,2012,0.7,Austria,3.75,Dominican Republic,Medium Cocoa Mass
1788,Zotter,2012,0.68,Austria,3.25,Congo,Low Cocoa Mass
1789,Zotter,2012,0.58,Austria,3.5, ,Low Cocoa Mass
1790,Zotter,2011,0.7,Austria,3.75,Peru,Medium Cocoa Mass
1791,Zotter,2011,0.65,Austria,3.0,Congo,Low Cocoa Mass
1792,Zotter,2011,0.65,Austria,3.5,India,Low Cocoa Mass
1793,Zotter,2011,0.62,Austria,3.25,India,Low Cocoa Mass
1794,Zotter,2010,0.65,Austria,3.0,Brazil,Low Cocoa Mass
