,Company,Review Date,Cocoa Percent,Company Location,Rating,Origin,Cocoa Category,Clusters,Cluster
1403,Rozsavolgyi,2012,0.84,Hungary,2.5,Venezuela,High Cocoa Mass,0,pink
1404,Rozsavolgyi,2012,0.76,Hungary,2.25,Venezuela,Medium Cocoa Mass,0,pink
1405,Rozsavolgyi,2012,0.72,Hungary,2.5,Madagascar,Medium Cocoa Mass,0,pink
1406,Rozsavolgyi,2011,0.73,Hungary,3.5,Venezuela,Medium Cocoa Mass,0,pink
1407,Rozsavolgyi,2011,0.71,Hungary,2.5,Venezuela,Medium Cocoa Mass,0,pink
1408,Rozsavolgyi,2011,0.7,Hungary,3.5,Venezuela,Medium Cocoa Mass,0,pink
1409,Rozsavolgyi,2011,0.77,Hungary,2.75,Principe,Medium Cocoa Mass,0,pink
1410,S.A.I.D.,2010,0.64,Italy,3.5,Madagascar,Low Cocoa Mass,0,pink
1411,S.A.I.D.,2010,1.0,Italy,1.5, ,High Cocoa Mass,0,pink
1412,S.A.I.D.,2010,0.7,Italy,3.0,Dominican Republic,Medium Cocoa Mass,0,pink
1413,S.A.I.D.,2010,0.72,Italy,3.5,Carribean,Medium Cocoa Mass,0,pink
1414,S.A.I.D.,2010,0.72,Italy,3.5, ,Medium Cocoa Mass,0,pink
1415,Sacred,2012,0.83,U.S.A.,2.75,Central and S. America,High Cocoa Mass,0,pink
1416,Sacred,2012,0.69,U.S.A.,3.25,Central and S. America,Low Cocoa Mass,0,pink
1417,Salgado,2008,0.7,Argentina,3.5,Brazil,Medium Cocoa Mass,2,dark purple
1418,Salgado,2008,0.7,Argentina,3.5,Ecuador,Medium Cocoa Mass,2,dark purple
1419,Salgado,2008,0.7,Argentina,3.5,Venezuela,Medium Cocoa Mass,2,dark purple
1420,Salgado,2008,0.7,Argentina,3.5,Ecuador,Medium Cocoa Mass,2,dark purple
1421,Santander (Compania Nacional),2009,0.75,Colombia,2.75,Colombia,Medium Cocoa Mass,2,dark purple
1422,Santander (Compania Nacional),2009,0.7,Colombia,3.0,Colombia,Medium Cocoa Mass,2,dark purple
1423,Santander (Compania Nacional),2006,0.53,Colombia,2.0,Colombia,Low Cocoa Mass,2,dark purple
1424,Santander (Compania Nacional),2006,0.65,Colombia,3.0,Colombia,Low Cocoa Mass,2,dark purple
1425,Santander (Compania Nacional),2006,0.7,Colombia,4.0,Colombia,Medium Cocoa Mass,2,dark purple
1426,Santome,2011,0.7,France,2.75,Sao Tome,Medium Cocoa Mass,0,pink
1427,Scharffen Berger,2012,0.78,U.S.A.,4.0,Peru,Medium Cocoa Mass,0,pink
1428,Scharffen Berger,2011,0.68,U.S.A.,3.75,Papua New Guinea,Low Cocoa Mass,0,pink
1429,Scharffen Berger,2010,0.68,U.S.A.,3.5,Grenada,Low Cocoa Mass,0,pink
1430,Scharffen Berger,2010,0.65,U.S.A.,3.75,Madagascar,Low Cocoa Mass,0,pink
1431,Scharffen Berger,2009,0.68,U.S.A.,3.75,Brazil,Low Cocoa Mass,2,dark purple
1432,Scharffen Berger,2009,0.65,U.S.A.,4.0,Ghana,Low Cocoa Mass,2,dark purple
1433,Scharffen Berger,2009,0.72,U.S.A.,3.75,Vietnam,Medium Cocoa Mass,2,dark purple
1434,Scharffen Berger,2008,0.72,U.S.A.,3.0,"Ven., Trinidad, Mad.",Medium Cocoa Mass,2,dark purple
1435,Scharffen Berger,2007,0.72,U.S.A.,3.0,Carribean(DR/Jam/Tri),Medium Cocoa Mass,2,dark purple
1436,Scharffen Berger,2007,0.62,U.S.A.,3.0, ,Low Cocoa Mass,2,dark purple
1437,Scharffen Berger,2007,0.75,U.S.A.,3.75,Venezuela,Medium Cocoa Mass,2,dark purple
1438,Scharffen Berger,2007,0.75,U.S.A.,3.0,Carribean,Medium Cocoa Mass,2,dark purple
1439,Scharffen Berger,2006,0.82,U.S.A.,2.0, ,High Cocoa Mass,2,dark purple
1440,Scharffen Berger,2006,0.7,U.S.A.,3.5, ,Medium Cocoa Mass,2,dark purple
1441,Scharffen Berger,2006,0.68,U.S.A.,2.0,Ghana & Madagascar,Low Cocoa Mass,2,dark purple
1442,Scharffen Berger,2006,0.7,U.S.A.,2.0,Jamaica,Medium Cocoa Mass,2,dark purple
1443,Scharffen Berger,2006,0.62,U.S.A.,3.0, ,Low Cocoa Mass,2,dark purple
1444,Seaforth,2015,0.7,U.K.,2.75,Domincan Republic,Medium Cocoa Mass,1,purple
1445,Seaforth,2015,0.7,U.K.,2.75,Grenada,Medium Cocoa Mass,1,purple
1446,Shark Mountain,2015,0.72,U.S.A.,3.25,Jamaica,Medium Cocoa Mass,1,purple
1447,Shark Mountain,2015,0.73,U.S.A.,3.5,Papua New Guinea,Medium Cocoa Mass,1,purple
1448,Shark Mountain,2015,0.77,U.S.A.,2.75,Venezuela,Medium Cocoa Mass,1,purple
1449,Shark Mountain,2015,0.74,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass,1,purple
1450,Shark Mountain,2014,0.75,U.S.A.,3.0,Ecuador,Medium Cocoa Mass,1,purple
1451,Shark Mountain,2014,0.72,U.S.A.,3.25,Belize,Medium Cocoa Mass,1,purple
1452,Shark's,2011,0.73,U.S.A.,2.0,Hawaii,Medium Cocoa Mass,0,pink
1453,Shark's,2011,0.73,U.S.A.,2.5,Hawaii,Medium Cocoa Mass,0,pink
1454,Shattel,2016,0.7,Peru,3.25,Peru,Medium Cocoa Mass,1,purple
1455,Shattell,2011,0.75,Peru,3.5,Peru,Medium Cocoa Mass,0,pink
1456,Sibu,2015,0.82,Costa Rica,3.25,Costa Rica,High Cocoa Mass,1,purple
1457,Sibu,2015,0.7,Costa Rica,3.5,Costa Rica,Medium Cocoa Mass,1,purple
1458,Sibu Sura,2012,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass,0,pink
1459,Silvio Bessone,2011,0.67,Italy,3.0,Belize,Low Cocoa Mass,0,pink
1460,Silvio Bessone,2011,0.65,Italy,3.25,Sao Tome,Low Cocoa Mass,0,pink
1461,Silvio Bessone,2011,0.6,Italy,3.25,Brazil,Low Cocoa Mass,0,pink
1462,Silvio Bessone,2011,0.68,Italy,3.0,Colombia,Low Cocoa Mass,0,pink
1463,Sirene,2016,0.73,Canada,3.5,Bolivia,Medium Cocoa Mass,1,purple
1464,Sirene,2016,0.73,Canada,3.5,Tanzania,Medium Cocoa Mass,1,purple
1465,Sirene,2016,0.73,Canada,3.75,Ecuador,Medium Cocoa Mass,1,purple
1466,Sirene,2015,1.0,Canada,3.0,Madagascar,High Cocoa Mass,1,purple
1467,Sirene,2015,1.0,Canada,3.0,Ecuador,High Cocoa Mass,1,purple
1468,Sirene,2015,0.73,Canada,3.0,Guatemala,Medium Cocoa Mass,1,purple
1469,Sirene,2015,0.73,Canada,3.25,Guatemala,Medium Cocoa Mass,1,purple
1470,Sirene,2015,0.73,Canada,3.25,Haiti,Medium Cocoa Mass,1,purple
1471,Sirene,2014,0.67,Canada,3.75,Madagascar,Low Cocoa Mass,1,purple
1472,Sirene,2014,0.73,Canada,3.75,Madagascar,Medium Cocoa Mass,1,purple
1473,Sirene,2014,0.73,Canada,3.75,Ecuador,Medium Cocoa Mass,1,purple
1474,Sjolinds,2015,0.7,U.S.A.,2.75,Ghana,Medium Cocoa Mass,1,purple
1475,Sjolinds,2015,0.72,U.S.A.,3.0,Nicaragua,Medium Cocoa Mass,1,purple
1476,"Smooth Chocolator, The",2017,0.7,Australia,3.5,Dominican Republic,Medium Cocoa Mass,1,purple
1477,"Smooth Chocolator, The",2016,0.7,Australia,3.75,Venezuela,Medium Cocoa Mass,1,purple
1478,"Smooth Chocolator, The",2016,0.7,Australia,4.0,Ecuador,Medium Cocoa Mass,1,purple
1479,"Smooth Chocolator, The",2016,0.7,Australia,3.75,Belize,Medium Cocoa Mass,1,purple
1480,"Smooth Chocolator, The",2016,0.7,Australia,3.0,Vietnam,Medium Cocoa Mass,1,purple
1481,"Smooth Chocolator, The",2016,0.67,Australia,3.75,Australia,Low Cocoa Mass,1,purple
1482,"Smooth Chocolator, The",2016,0.7,Australia,3.25,Guatemala,Medium Cocoa Mass,1,purple
1483,"Smooth Chocolator, The",2015,0.65,Australia,3.25,Madagascar,Low Cocoa Mass,1,purple
1484,"Smooth Chocolator, The",2015,0.7,Australia,3.5,Madagascar,Medium Cocoa Mass,1,purple
1485,"Smooth Chocolator, The",2015,0.67,Australia,3.75,Tanzania,Low Cocoa Mass,1,purple
1486,"Smooth Chocolator, The",2015,0.7,Australia,3.75,Trinidad,Medium Cocoa Mass,1,purple
1487,"Smooth Chocolator, The",2015,0.72,Australia,4.0,Ecuador,Medium Cocoa Mass,1,purple
1488,"Smooth Chocolator, The",2015,0.72,Australia,2.75,Bolivia,Medium Cocoa Mass,1,purple
1489,"Smooth Chocolator, The",2015,0.65,Australia,3.5,Papua New Guinea,Low Cocoa Mass,1,purple
1490,"Smooth Chocolator, The",2015,0.67,Australia,3.0,Peru,Low Cocoa Mass,1,purple
1491,"Smooth Chocolator, The",2015,0.7,Australia,3.75,Venezuela,Medium Cocoa Mass,1,purple
1492,Snake & Butterfly,2011,0.67,U.S.A.,1.5,Ghana,Low Cocoa Mass,0,pink
1493,Snake & Butterfly,2010,0.68,U.S.A.,3.0,Madagascar,Low Cocoa Mass,0,pink
1494,Snake & Butterfly,2010,0.68,U.S.A.,3.25,Ecuador,Low Cocoa Mass,0,pink
1495,Sol Cacao,2016,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass,1,purple
1496,Sol Cacao,2015,0.72,U.S.A.,3.0,Madagascar,Medium Cocoa Mass,1,purple
1497,Solkiki,2016,0.68,U.K.,2.75,Peru,Low Cocoa Mass,1,purple
1498,Solkiki,2016,0.85,U.K.,2.75,Domincan Republic,High Cocoa Mass,1,purple
1499,Solomons Gold,2016,0.7,New Zealand,3.25,Solomon Islands,Medium Cocoa Mass,1,purple
1500,Solomons Gold,2016,0.75,New Zealand,3.25,Solomon Islands,Medium Cocoa Mass,1,purple
1501,Solstice,2014,0.7,U.S.A.,3.0,Uganda,Medium Cocoa Mass,1,purple
1502,Solstice,2013,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass,0,pink
1503,Solstice,2013,0.7,U.S.A.,3.0,Venezuela,Medium Cocoa Mass,0,pink
1504,Solstice,2013,0.7,U.S.A.,3.25,Bolivia,Medium Cocoa Mass,0,pink
1505,Solstice,2013,0.7,U.S.A.,3.25,Peru,Medium Cocoa Mass,0,pink
1506,Solstice,2013,0.7,U.S.A.,3.5, ,Medium Cocoa Mass,0,pink
1507,Soma,2016,0.62,Canada,3.5,Domincan Republic,Low Cocoa Mass,1,purple
1508,Soma,2016,0.7,Canada,3.5,Madagascar,Medium Cocoa Mass,1,purple
1509,Soma,2016,0.7,Canada,3.5,Brazil,Medium Cocoa Mass,1,purple
1510,Soma,2016,0.75,Canada,3.75,"Ven.,Ecu.,Peru,Nic.",Medium Cocoa Mass,1,purple
1511,Soma,2016,0.7,Canada,3.75,Nicaragua,Medium Cocoa Mass,1,purple
1512,Soma,2016,0.7,Canada,4.0,Vietnam,Medium Cocoa Mass,1,purple
1513,Soma,2016,0.7,Canada,3.25,Ecuador,Medium Cocoa Mass,1,purple
1514,Soma,2015,0.7,Canada,3.5,Venezuela,Medium Cocoa Mass,1,purple
1515,Soma,2015,0.75,Canada,4.0,Venezuela,Medium Cocoa Mass,1,purple
1516,Soma,2014,0.7,Canada,3.5,Nicaragua,Medium Cocoa Mass,1,purple
1517,Soma,2014,0.7,Canada,3.75,Peru,Medium Cocoa Mass,1,purple
1518,Soma,2014,0.7,Canada,3.25,Nicaragua,Medium Cocoa Mass,1,purple
1519,Soma,2014,0.8,Canada,3.5,Ecuador,High Cocoa Mass,1,purple
1520,Soma,2014,0.7,Canada,3.75,Vanuatu,Medium Cocoa Mass,1,purple
1521,Soma,2014,0.7,Canada,3.25,Madagascar & Ecuador,Medium Cocoa Mass,1,purple
1522,Soma,2013,0.77,Canada,3.75,Dominican Republic,Medium Cocoa Mass,0,pink
1523,Soma,2013,0.7,Canada,3.25,Indonesia,Medium Cocoa Mass,0,pink
1524,Soma,2013,0.7,Canada,2.75,Peru,Medium Cocoa Mass,0,pink
1525,Soma,2013,0.7,Canada,3.75,Trinidad,Medium Cocoa Mass,0,pink
1526,Soma,2013,0.7,Canada,3.25, ,Medium Cocoa Mass,0,pink
1527,Soma,2013,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass,0,pink
1528,Soma,2013,0.88,Canada,4.0,"Guat., D.R., Peru, Mad., PNG",High Cocoa Mass,0,pink
1529,Soma,2013,0.7,Canada,4.0,Venezuela,Medium Cocoa Mass,0,pink
1530,Soma,2013,0.67,Canada,4.0,"Peru, Dom. Rep",Low Cocoa Mass,0,pink
1531,Soma,2013,0.7,Canada,3.25,Venezuela,Medium Cocoa Mass,0,pink
1532,Soma,2013,0.7,Canada,4.0,Jamaica,Medium Cocoa Mass,0,pink
1533,Soma,2012,0.7,Canada,3.25,Haiti,Medium Cocoa Mass,0,pink
1534,Soma,2012,0.7,Canada,3.75,Hawaii,Medium Cocoa Mass,0,pink
1535,Soma,2012,0.7,Canada,4.0,"Dom. Rep., Madagascar",Medium Cocoa Mass,0,pink
1536,Soma,2012,0.7,Canada,4.0,"Gre., PNG, Haw., Haiti, Mad",Medium Cocoa Mass,0,pink
1537,Soma,2012,0.7,Canada,3.5,Guatemala,Medium Cocoa Mass,0,pink
1538,Soma,2012,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass,0,pink
1539,Soma,2012,0.7,Canada,3.5,"Mad., Java, PNG",Medium Cocoa Mass,0,pink
1540,Soma,2012,0.85,Canada,3.5,Papua New Guinea,High Cocoa Mass,0,pink
1541,Soma,2011,0.7,Canada,2.75,Grenada,Medium Cocoa Mass,0,pink
1542,Soma,2011,0.7,Canada,3.5,Bolivia,Medium Cocoa Mass,0,pink
1543,Soma,2011,0.64,Canada,4.0,Peru,Low Cocoa Mass,0,pink
1544,Soma,2011,0.7,Canada,4.0,"Ven, Bolivia, D.R.",Medium Cocoa Mass,0,pink
1545,Soma,2011,0.7,Canada,3.75,Dominican Republic,Medium Cocoa Mass,0,pink
1546,Soma,2011,0.7,Canada,3.5,Venezuela,Medium Cocoa Mass,0,pink
1547,Soma,2010,0.7,Canada,3.75,"DR, Ecuador, Peru",Medium Cocoa Mass,0,pink
1548,Soma,2009,0.7,Canada,3.0,Dominican Republic,Medium Cocoa Mass,2,dark purple
1549,Soma,2009,0.7,Canada,3.5,Ghana,Medium Cocoa Mass,2,dark purple
1550,Soma,2009,0.7,Canada,3.0,Dominican Republic,Medium Cocoa Mass,2,dark purple
1551,Soma,2009,0.7,Canada,3.5,Papua New Guinea,Medium Cocoa Mass,2,dark purple
1552,Soma,2009,0.7,Canada,3.75,Madagascar,Medium Cocoa Mass,2,dark purple
1553,Soma,2009,0.7,Canada,3.75,Venezuela,Medium Cocoa Mass,2,dark purple
1554,Somerville,2014,0.7,U.S.A.,3.25,Nicaragua,Medium Cocoa Mass,1,purple
1555,Somerville,2014,0.7,U.S.A.,3.5,Hawaii,Medium Cocoa Mass,1,purple
1556,Soul,2017,0.7,Canada,3.25,Dominican Republic,Medium Cocoa Mass,1,purple
1557,Soul,2017,0.7,Canada,3.5,Madagascar,Medium Cocoa Mass,1,purple
1558,Soul,2017,0.75,Canada,3.5,Venezuela,Medium Cocoa Mass,1,purple
1559,Soul,2017,0.75,Canada,3.25,Ecuador,Medium Cocoa Mass,1,purple
1560,Soul,2017,0.77,Canada,3.25,Papua New Guinea,Medium Cocoa Mass,1,purple
1561,Soul,2017,0.8,Canada,3.5,Tanzania,High Cocoa Mass,1,purple
1562,Spagnvola,2012,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,0,pink
1563,Spagnvola,2012,0.8,U.S.A.,3.0,Dominican Republic,High Cocoa Mass,0,pink
1564,Spagnvola,2012,0.75,U.S.A.,3.25,Dominican Republic,Medium Cocoa Mass,0,pink
1565,Spencer,2017,0.7,U.S.A.,3.75,Dominican Republic,Medium Cocoa Mass,1,purple
1566,Spencer,2017,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass,1,purple
1567,Spencer,2017,0.7,U.S.A.,2.75,Peru,Medium Cocoa Mass,1,purple
1568,Spencer,2016,0.7,Australia,3.5,Domincan Republic,Medium Cocoa Mass,1,purple
1569,Spencer,2016,0.7,Australia,3.75,Ecuador,Medium Cocoa Mass,1,purple
1570,Spencer,2016,0.7,Australia,3.75,Madagascar,Medium Cocoa Mass,1,purple
1571,Spencer,2014,0.72,Australia,2.75,Vanuatu,Medium Cocoa Mass,1,purple
1572,Sprungli (Felchlin),2013,0.7,Switzerland,3.0,Bolivia,Medium Cocoa Mass,0,pink
1573,SRSLY,2013,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,0,pink
1574,SRSLY,2013,0.84,U.S.A.,2.25,Dominican Republic,High Cocoa Mass,0,pink
1575,Starchild,2015,0.7,U.S.A.,3.0,Ecuador,Medium Cocoa Mass,1,purple
1576,Starchild,2015,0.7,U.S.A.,3.0,Domincan Republic,Medium Cocoa Mass,1,purple
1577,Starchild,2015,0.7,U.S.A.,3.0,Guatemala,Medium Cocoa Mass,1,purple
1578,Starchild,2015,0.7,U.S.A.,3.0,Nicaragua,Medium Cocoa Mass,1,purple
1579,Starchild,2015,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass,1,purple
1580,Stella (aka Bernrain),2012,0.68,Switzerland,2.75,Brazil,Low Cocoa Mass,0,pink
1581,Stella (aka Bernrain),2011,0.72,Switzerland,3.25,India,Medium Cocoa Mass,0,pink
1582,Stone Grindz,2014,0.84,U.S.A.,3.5,Ecuador,High Cocoa Mass,1,purple
1583,Stone Grindz,2014,0.7,U.S.A.,3.5,Ecuador,Medium Cocoa Mass,1,purple
1584,StRita Supreme,2012,0.65,U.S.A.,2.5,Philippines,Low Cocoa Mass,0,pink
1585,StRita Supreme,2012,0.7,U.S.A.,2.5,Philippines,Medium Cocoa Mass,0,pink
1586,StRita Supreme,2012,0.75,U.S.A.,2.75,Philippines,Medium Cocoa Mass,0,pink
1587,Sublime Origins,2013,0.67,U.S.A.,2.75,Madagascar,Low Cocoa Mass,0,pink
1588,Sublime Origins,2013,0.78,U.S.A.,3.25,Belize,Medium Cocoa Mass,0,pink
1589,Summerbird,2016,0.61,Denmark,2.5,Peru,Low Cocoa Mass,1,purple
1590,Summerbird,2016,0.71,Denmark,3.0,Peru,Medium Cocoa Mass,1,purple
1591,Suruca Chocolate,2016,0.7,Venezuela,2.75,Venezuela,Medium Cocoa Mass,1,purple
1592,Suruca Chocolate,2016,0.6,Venezuela,3.0,Venezuela,Low Cocoa Mass,1,purple
1593,Svenska Kakaobolaget,2015,0.7,Sweden,2.75,Sri Lanka,Medium Cocoa Mass,1,purple
1594,Szanto Tibor,2015,0.7,Hungary,3.25,Ecuador,Medium Cocoa Mass,1,purple
1595,Szanto Tibor,2015,0.88,Hungary,3.25,Cuba,High Cocoa Mass,1,purple
1596,Szanto Tibor,2015,0.7,Hungary,3.25,Madagascar,Medium Cocoa Mass,1,purple
1597,Szanto Tibor,2015,0.7,Hungary,3.75,Ecuador,Medium Cocoa Mass,1,purple
1598,Szanto Tibor,2015,0.7,Hungary,3.25,Vietnam,Medium Cocoa Mass,1,purple
1599,Szanto Tibor,2015,0.7,Hungary,3.5,Brazil,Medium Cocoa Mass,1,purple
1600,Szanto Tibor,2014,0.7,Hungary,3.5,Venezuela,Medium Cocoa Mass,1,purple
1601,Szanto Tibor,2014,0.7,Hungary,3.75,Cuba,Medium Cocoa Mass,1,purple
1602,Szanto Tibor,2013,0.7,Hungary,3.5,Madagascar,Medium Cocoa Mass,0,pink
1603,Szanto Tibor,2013,0.7,Hungary,3.5,Madagascar,Medium Cocoa Mass,0,pink
1604,Szanto Tibor,2013,0.7,Hungary,3.25,Nicaragua,Medium Cocoa Mass,0,pink
1605,Szanto Tibor,2012,0.7,Hungary,3.25,Dominican Republic,Medium Cocoa Mass,0,pink
1606,Szanto Tibor,2012,0.7,Hungary,3.25,Madagascar,Medium Cocoa Mass,0,pink
1607,Szanto Tibor,2012,0.7,Hungary,3.75,Peru,Medium Cocoa Mass,0,pink
1608,Szanto Tibor,2011,0.7,Hungary,3.0,Venezuela,Medium Cocoa Mass,0,pink
1609,Tabal,2013,0.7,U.S.A.,2.75,Costa Rica,Medium Cocoa Mass,0,pink
1610,Tabal,2013,0.7,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass,0,pink
1611,Tabal,2013,0.7,U.S.A.,2.5,Mexico,Medium Cocoa Mass,0,pink
1612,Tabal,2013,0.7,U.S.A.,3.0,Peru,Medium Cocoa Mass,0,pink
1613,Tablette (aka Vanillabeans),2015,0.7,Japan,3.0,Colombia,Medium Cocoa Mass,1,purple
1614,Tablette (aka Vanillabeans),2015,0.62,Japan,3.25,Papua New Guinea,Low Cocoa Mass,1,purple
1615,Tablette (aka Vanillabeans),2015,0.6,Japan,3.25,Vietnam,Low Cocoa Mass,1,purple
1616,Tablette (aka Vanillabeans),2015,0.77,Japan,2.75,Trinidad,Medium Cocoa Mass,1,purple
1617,Tan Ban Skrati,2016,0.7,Suriname,3.25,Suriname,Medium Cocoa Mass,1,purple
1618,Taza,2014,0.68,U.S.A.,3.0,Belize,Low Cocoa Mass,1,purple
1619,Taza,2011,0.87,U.S.A.,3.25,Bolivia,High Cocoa Mass,0,pink
1620,Taza,2009,0.75,U.S.A.,2.75,Mexico,Medium Cocoa Mass,2,dark purple
1621,Taza,2007,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,2,dark purple
1622,TCHO,2016,0.62,U.S.A.,2.0,West Africa,Low Cocoa Mass,1,purple
1623,TCHO,2012,0.99,U.S.A.,3.25,"Peru, Ecuador",High Cocoa Mass,0,pink
1624,TCHO,2009,0.6,U.S.A.,2.75, ,Low Cocoa Mass,2,dark purple
1625,TCHO,2009,0.68,U.S.A.,3.0, ,Low Cocoa Mass,2,dark purple
1626,TCHO,2008,0.7,U.S.A.,2.5,Ghana,Medium Cocoa Mass,2,dark purple
1627,TCHO,2008,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass,2,dark purple
1628,TCHO,2008,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass,2,dark purple
1629,TCHO,2008,0.7,U.S.A.,2.5,Peru,Medium Cocoa Mass,2,dark purple
1630,Tejas,2012,0.7,U.S.A.,2.75,Madagascar,Medium Cocoa Mass,0,pink
1631,Tejas,2012,0.7,U.S.A.,3.0,"Ecuador, Mad., PNG",Medium Cocoa Mass,0,pink
1632,Tejas,2012,0.7,U.S.A.,3.0,Papua New Guinea,Medium Cocoa Mass,0,pink
1633,Tejas,2012,0.7,U.S.A.,3.5,Dominican Republic,Medium Cocoa Mass,0,pink
1634,Tejas,2012,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass,0,pink
1635,Tejas,2012,0.7,U.S.A.,2.0,Peru,Medium Cocoa Mass,0,pink
1636,Tejas,2012,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass,0,pink
1637,Tejas,2012,0.7,U.S.A.,2.75,Bolivia,Medium Cocoa Mass,0,pink
1638,Tejas,2012,0.7,U.S.A.,3.0,Madagascar,Medium Cocoa Mass,0,pink
1639,Tejas,2012,0.7,U.S.A.,3.25,Mexico,Medium Cocoa Mass,0,pink
1640,Tejas,2012,0.7,U.S.A.,2.75,Brazil,Medium Cocoa Mass,0,pink
1641,Tejas,2012,0.8,U.S.A.,3.0,Venezuela,High Cocoa Mass,0,pink
1642,Tejas,2012,0.67,U.S.A.,3.25,Bolivia,Low Cocoa Mass,0,pink
1643,Tejas,2012,0.7,U.S.A.,3.5,Brazil,Medium Cocoa Mass,0,pink
1644,Terroir,2015,0.7,U.S.A.,2.75,Peru,Medium Cocoa Mass,1,purple
1645,Terroir,2015,0.7,U.S.A.,3.75,Belize,Medium Cocoa Mass,1,purple
1646,Terroir,2015,0.7,U.S.A.,3.75,Madagascar,Medium Cocoa Mass,1,purple
1647,Terroir,2015,0.7,U.S.A.,3.25,Ecuador,Medium Cocoa Mass,1,purple
1648,Terroir,2015,0.7,U.S.A.,3.5,Domincan Republic,Medium Cocoa Mass,1,purple
1649,Terroir,2015,0.7,U.S.A.,3.75,Guatemala,Medium Cocoa Mass,1,purple
1650,Terroir,2014,0.77,U.S.A.,3.25,Ecuador,Medium Cocoa Mass,1,purple
1651,Terroir,2014,0.67,U.S.A.,3.75,Madagascar,Low Cocoa Mass,1,purple
1652,Terroir,2014,0.73,U.S.A.,3.75,Uganda,Medium Cocoa Mass,1,purple
1653,The Barn,2015,0.7,Sweden,3.0,Peru,Medium Cocoa Mass,1,purple
1654,Theo,2012,0.65,U.S.A.,3.25,Congo,Low Cocoa Mass,0,pink
1655,Theo,2007,0.65,U.S.A.,3.5,Madagascar,Low Cocoa Mass,2,dark purple
1656,Theo,2007,0.75,U.S.A.,2.5,Ivory Coast,Medium Cocoa Mass,2,dark purple
1657,Theo,2007,0.84,U.S.A.,3.0,Ghana,High Cocoa Mass,2,dark purple
1658,Theo,2007,0.91,U.S.A.,2.0,Venezuela,High Cocoa Mass,2,dark purple
1659,Theo,2007,0.75,U.S.A.,3.0,"Ghana, Panama, Ecuador",Medium Cocoa Mass,2,dark purple
1660,Theobroma,2015,0.7,Japan,3.25,Peru,Medium Cocoa Mass,1,purple
1661,Timo A. Meyer,2016,0.72,Germany,3.75,Belize,Medium Cocoa Mass,1,purple
1662,To'ak (Ecuatoriana),2014,0.81,Ecuador,3.25,Ecuador,High Cocoa Mass,1,purple
1663,Tobago Estate (Pralus),2012,0.7,France,4.0,Tobago,Medium Cocoa Mass,0,pink
1664,Tocoti,2012,0.77,U.S.A.,3.0,Bolivia,Medium Cocoa Mass,0,pink
1665,Tocoti,2011,0.72,U.S.A.,2.75,Venezuela,Medium Cocoa Mass,0,pink
1666,Tocoti,2011,0.74,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,0,pink
1667,Treehouse,2014,0.72,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,1,purple
1668,Tsara (Cinagra),2011,0.72,Madagascar,3.5,Madagascar,Medium Cocoa Mass,0,pink
1669,twenty-four blackbirds,2015,0.75,U.S.A.,2.75,Domincan Republic,Medium Cocoa Mass,1,purple
1670,twenty-four blackbirds,2015,0.75,U.S.A.,3.5,Ecuador,Medium Cocoa Mass,1,purple
1671,twenty-four blackbirds,2014,0.75,U.S.A.,3.5,Madagascar,Medium Cocoa Mass,1,purple
1672,twenty-four blackbirds,2013,0.68,U.S.A.,3.25,Dominican Republic,Low Cocoa Mass,0,pink
1673,twenty-four blackbirds,2013,0.75,U.S.A.,2.5,Bolivia,Medium Cocoa Mass,0,pink
1674,twenty-four blackbirds,2011,0.73,U.S.A.,2.75,Dominican Republic,Medium Cocoa Mass,0,pink
1675,Two Ravens,2016,0.6,U.S.A.,3.0,Peru,Low Cocoa Mass,1,purple
1676,Un Dimanche A Paris,2011,0.63,France,3.75,Dominican Republic,Low Cocoa Mass,0,pink
1677,Undone,2014,0.74,U.S.A.,2.75,Nicaragua,Medium Cocoa Mass,1,purple
1678,Undone,2014,0.7,U.S.A.,3.0,Dominican Republic,Medium Cocoa Mass,1,purple
1679,Upchurch,2016,0.72,U.S.A.,3.0,Madagascar,Medium Cocoa Mass,1,purple
1680,Upchurch,2016,0.72,U.S.A.,3.25,Tanzania,Medium Cocoa Mass,1,purple
1681,Urzi,2014,0.65,Italy,3.25,Venezuela,Low Cocoa Mass,1,purple
1682,Valrhona,2015,0.63,France,4.0,Peru,Low Cocoa Mass,1,purple
